entityIndex,entityType,original,streetNumber,streetName,streetType,secUnitType,secUnitNum,city,state,zip,originalTerm
1988,LegalConstruct,789  OFF SNAKE HOLE,789,OFF SNAKE HOLE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,789  OFF SNAKE HOLE
1989,LegalConstruct,1119 OFF SNAKE HOLE,1119,OFF SNAKE HOLE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1119 OFF SNAKE HOLE
1990,AggregateHousehold,787  OFF SNAKE HOLE,787,OFF SNAKE HOLE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,787  OFF SNAKE HOLE
1991,LegalConstruct,OFF SANDS POND ROW,NOT PARSED,OFF SANDS POND,Row,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF SANDS POND ROW
1992,AggregateHousehold,OFF SNAKE HOLE,NOT PARSED,OFF SNAKE HOLE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF SNAKE HOLE
1993,LegalConstruct,1616  OFF SANDS POND ROAD,1616,OFF SANDS POND ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1616  OFF SANDS POND ROAD
1994,AggregateHousehold,OFF SANDS POND ROAD,NOT PARSED,OFF SANDS POND ROAD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF SANDS POND ROAD
1995,Business,OFF SNAKE HOLE,NOT PARSED,OFF SNAKE HOLE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF SNAKE HOLE
1996,AggregateHousehold,1661  OFF SANDS POND,1661,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1661  OFF SANDS POND
1997,AggregateHousehold,OFF SANDS POND  -ROW,NOT PARSED,OFF SANDS POND,Row,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF SANDS POND  -ROW
1998,Business,OFF SNAKE HOLE ROAD,NOT PARSED,OFF SNAKE HOLE ROAD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF SNAKE HOLE ROAD
1999,AggregateHousehold,1630  OFF SANDS POND,1630,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1630  OFF SANDS POND
2000,Business,OFF SANDS POND,NOT PARSED,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF SANDS POND
2001,Individual,1118  OFF SANDS POND,1118,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1118  OFF SANDS POND
2002,AggregateHousehold,810  OFF SANDS POND,810,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,810  OFF SANDS POND
2003,LegalConstruct,1105  OFF SANDS POND,1105,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1105  OFF SANDS POND
2004,LegalConstruct,809  OFF SANDS POND,809,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,809  OFF SANDS POND
2005,AggregateHousehold,1190  OFF SANDS POND,1190,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1190  OFF SANDS POND
2006,LegalConstruct,1192  OFF SANDS POND,1192,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1192  OFF SANDS POND
2007,Business,OFF SANDS POND,NOT PARSED,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF SANDS POND
2008,LegalConstruct,425  OFF SANDS POND,425,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,425  OFF SANDS POND
2009,LegalConstruct,424  OFF SANDS POND,424,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,424  OFF SANDS POND
2010,AggregateHousehold,423  OFF SANDS POND,423,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,423  OFF SANDS POND
2011,LegalConstruct,422  OFF SANDS POND,422,OFF SANDS POND,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,422  OFF SANDS POND
2012,LegalConstruct,1651  OFF PILOT HILL ROAD,1651,OFF PILOT HILL ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1651  OFF PILOT HILL ROAD
2013,AggregateHousehold,1652  OFF PILOT HILL ROAD,1652,OFF PILOT HILL ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1652  OFF PILOT HILL ROAD
2014,AggregateHousehold,808 OFF POILOT HILL ROAD,808,OFF POILOT HILL ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,808 OFF POILOT HILL ROAD
2015,AggregateHousehold,394  OFF PILOT HILL ROAD,394,OFF PILOT HILL ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,394  OFF PILOT HILL ROAD
2016,Individual,OFF PILOT HILL ROAD,NOT PARSED,OFF PILOT HILL ROAD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PILOT HILL ROAD
2017,LegalConstruct,1036 OFF PILOT HILL,1036,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1036 OFF PILOT HILL
2018,AggregateHousehold,1631 OFF PILOT HILL,1631,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1631 OFF PILOT HILL
2019,AggregateHousehold,1629 OFF PILOT HILL,1629,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1629 OFF PILOT HILL
2020,Individual,OFF PILOT HILL RD,NOT PARSED,OFF PILOT HILL RD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PILOT HILL RD
2021,AggregateHousehold,1235  OFF PILOT HILL,1235,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1235  OFF PILOT HILL
2022,AggregateHousehold,1155 OFF PILOT HILL,1155,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1155 OFF PILOT HILL
2023,Individual,808 OFF PILOT HILL,808,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,808 OFF PILOT HILL
2024,AggregateHousehold,1000  OFF PILOT HILL,1000,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1000  OFF PILOT HILL
2025,Individual,404  OFF PILOT HILL,404,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,404  OFF PILOT HILL
2026,AggregateHousehold,407  OFF PILOT HILL,407,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,407  OFF PILOT HILL
2027,LegalConstruct,405  OFF PILOT HILL,405,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,405  OFF PILOT HILL
2028,LegalConstruct,402  OFF PILOT HILL,402,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,402  OFF PILOT HILL
2029,AggregateHousehold,403  OFF PILOT HILL,403,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,403  OFF PILOT HILL
2030,Individual,406  OFF PILOT HILL,406,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,406  OFF PILOT HILL
2031,AggregateHousehold,401  OFF PILOT HILL,401,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,401  OFF PILOT HILL
2032,AggregateHousehold,400 OFF PILOT HILL,400,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,400 OFF PILOT HILL
2033,LegalConstruct,OFF PILOT HILL,NOT PARSED,OFF PILOT HILL,Hl,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PILOT HILL
2034,Individual,OFF PILOT HILL,NOT PARSED,OFF PILOT HILL,Hl,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PILOT HILL
2035,AggregateHousehold,318  OFF PILOT HILL,318,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,318  OFF PILOT HILL
2036,Individual,399 OFF PILOT HILL,399,OFF PILOT HILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,399 OFF PILOT HILL
2037,AggregateHousehold,1460 OFF PAYNE ROAD,1460,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1460 OFF PAYNE ROAD
2038,Individual,1619 OFF PAYNE ROAD,1619,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1619 OFF PAYNE ROAD
2039,AggregateHousehold,OFF PAYNE ROAD,NOT PARSED,OFF PAYNE ROAD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE ROAD
2040,AggregateHousehold,1459 OFF PAYNE ROAD,1459,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1459 OFF PAYNE ROAD
2041,AggregateHousehold,1458 OFF PAYNE ROAD,1458,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1458 OFF PAYNE ROAD
2042,LegalConstruct,1456 OFF PAYNE ROAD,1456,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1456 OFF PAYNE ROAD
2043,LegalConstruct,94 OFF PAYNE ROAD,94,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,94 OFF PAYNE ROAD
2044,AggregateHousehold,93 OFF PAYNE ROAD,93,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,93 OFF PAYNE ROAD
2045,AggregateHousehold,1045  OFF PAYNE ROAD,1045,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1045  OFF PAYNE ROAD
2046,AggregateHousehold,419 OFF PAYNE ROAD,419,OFF PAYNE ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,419 OFF PAYNE ROAD
2047,AggregateHousehold,1695 OFF PAYNE,1695,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1695 OFF PAYNE
2048,Individual,OFF PAYNE ROAD,NOT PARSED,OFF PAYNE ROAD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE ROAD
2049,AggregateHousehold,OFF PAYNE RD--1.8A,NOT PARSED,OFF PAYNE RD--1.8A,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE RD--1.8A
2050,Individual,OFF PAYNE ROAD,NOT PARSED,OFF PAYNE ROAD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE ROAD
2051,Individual,OFF PAYNE RD,NOT PARSED,OFF PAYNE RD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE RD
2052,LegalConstruct,1609  OFF PAYNE,1609,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1609  OFF PAYNE
2053,Individual,1624  OFF PAYNE,1624,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1624  OFF PAYNE
2054,Individual,OFF PAYNE RD,NOT PARSED,OFF PAYNE RD,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE RD
2055,LegalConstruct,1608  OFF PAYNE,1608,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1608  OFF PAYNE
2056,LegalConstruct,1607  OFF PAYNE,1607,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1607  OFF PAYNE
2057,AggregateHousehold,1605  OFF PAYNE,1605,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1605  OFF PAYNE
2058,AggregateHousehold,1602 OFF PAYNE,1602,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1602 OFF PAYNE
2059,AggregateHousehold,1604  OFF PAYNE,1604,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1604  OFF PAYNE
2060,AggregateHousehold,1603  OFF PAYNE,1603,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1603  OFF PAYNE
2061,LegalConstruct,429  OFF PAYNE,429,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,429  OFF PAYNE
2062,AggregateHousehold,1601  OFF PAYNE,1601,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1601  OFF PAYNE
2063,AggregateHousehold,415 OFF PAYNE,415,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,415 OFF PAYNE
2064,AggregateHousehold,418  OFF PAYNE,418,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,418  OFF PAYNE
2065,AggregateHousehold,413  OFF PAYNE,413,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,413  OFF PAYNE
2066,LegalConstruct,411  OFF PAYNE,411,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,411  OFF PAYNE
2067,AggregateHousehold,412  OFF PAYNE,412,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,412  OFF PAYNE
2068,Business,OFF PAYNE,NOT PARSED,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE
2069,AggregateHousehold,OFF PAYNE,NOT PARSED,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE
2070,AggregateHousehold,OFF PAYNE,NOT PARSED,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE
2071,AggregateHousehold,OFF PAYNE,NOT PARSED,OFF PAYNE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF PAYNE
2072,AggregateHousehold,504  OFF OLD TOWN,504,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,504  OFF OLD TOWN
2073,AggregateHousehold,1554  OFF OLD TOWN,1554,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1554  OFF OLD TOWN
2074,LegalConstruct,1552  OFF OLD TOWN,1552,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1552  OFF OLD TOWN
2075,Individual,167 OFF OLD TOWN RD,167,OFF OLD TOWN RD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,167 OFF OLD TOWN RD
2076,Individual,473  OFF OLD TOWN RD,473,OFF OLD TOWN RD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,473  OFF OLD TOWN RD
2077,AggregateHousehold,1553  OFF OLD TOWN,1553,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1553  OFF OLD TOWN
2078,LegalConstruct,495  OFF OLD TOWN,495,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,495  OFF OLD TOWN
2079,AggregateHousehold,222 OFF OLD TOWN,222,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,222 OFF OLD TOWN
2080,AggregateHousehold,169 OFF OLD TOWN,169,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,169 OFF OLD TOWN
2081,AggregateHousehold,480 OFF OLD TOWN,480,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,480 OFF OLD TOWN
2082,LegalConstruct,484  OFF OLD TOWN,484,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,484  OFF OLD TOWN
2083,AggregateHousehold,479  OFF OLD TOWN,479,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,479  OFF OLD TOWN
2084,LegalConstruct,OFF OLD TOWN,NOT PARSED,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD TOWN
2085,AggregateHousehold,OFF OLD TOWN,NOT PARSED,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD TOWN
2086,LegalConstruct,OFF OLD TOWN,NOT PARSED,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD TOWN
2087,Business,OFF OLD MILL ROAD,NOT PARSED,OFF OLD MILL,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD MILL ROAD
2088,LegalConstruct,OFF OLD TOWN,NOT PARSED,OFF OLD TOWN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD TOWN
2089,LegalConstruct,OFF OLD MILL ROAD,NOT PARSED,OFF OLD MILL,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD MILL ROAD
2090,LegalConstruct,OFF OLD MILL ROAD,NOT PARSED,OFF OLD MILL,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD MILL ROAD
2091,LegalConstruct,OFF OLD MILL ROAD,NOT PARSED,OFF OLD MILL,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD MILL ROAD
2092,LegalConstruct,OFF OLD MILL ROAD,NOT PARSED,OFF OLD MILL,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD MILL ROAD
2093,LegalConstruct,OFF OLD MILL ROAD,NOT PARSED,OFF OLD MILL,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD MILL ROAD
2094,LegalConstruct,OFF OLD MILL ROAD,NOT PARSED,OFF OLD MILL,Rd,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD MILL ROAD
2095,LegalConstruct,571  OFF OLD CENTER,571,OFF OLD CENTER,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,571  OFF OLD CENTER
2096,Individual,1327 OFF OLD MILL,1327,OFF OLD MILL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1327 OFF OLD MILL
2097,LegalConstruct,OFF OLD CENTER,NOT PARSED,OFF OLD CENTER,Ctr,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF OLD CENTER
2098,LegalConstruct,1687 OFF MOHEGAN TRAIL,1687,OFF MOHEGAN TRAIL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1687 OFF MOHEGAN TRAIL
2099,LegalConstruct,1682  OFF OLD CENTER,1682,OFF OLD CENTER,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1682  OFF OLD CENTER
2100,AggregateHousehold,1115  OFF MOHEGAN TRAIL,1115,OFF MOHEGAN TRAIL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1115  OFF MOHEGAN TRAIL
2101,Individual,797  OFF MOHEGAN TRAIL,797,OFF MOHEGAN TRAIL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,797  OFF MOHEGAN TRAIL
2102,LegalConstruct,796  OFF MOHEGAN TRAIL,796,OFF MOHEGAN TRAIL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,796  OFF MOHEGAN TRAIL
2103,Business,OFF MOHEGAN TRAIL,NOT PARSED,OFF MOHEGAN TRAIL,Trl,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF MOHEGAN TRAIL
2104,Business,OFF MOHEGAN TRAIL,NOT PARSED,OFF MOHEGAN TRAIL,Trl,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF MOHEGAN TRAIL
2105,AggregateHousehold,1015  OFF MITCHELL,1015,OFF MITCHELL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1015  OFF MITCHELL
2106,Individual,OFF MOHEGAN TR-ROW,NOT PARSED,MOHEGAN TR,Row,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF MOHEGAN TR-ROW
2107,LegalConstruct,1141  OFF MANSION ROAD,1141,OFF MANSION ROAD,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1141  OFF MANSION ROAD
2108,AggregateHousehold,778  OFF MITCHELL,778,OFF MITCHELL,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,778  OFF MITCHELL
2109,AggregateHousehold,804  OFF MOHEGAN,804,OFF MOHEGAN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,804  OFF MOHEGAN
2110,AggregateHousehold,1454 OFF MOHEGAN,1454,OFF MOHEGAN,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1454 OFF MOHEGAN
2111,LegalConstruct,1612  OFF LAKESIDE DRIVE,1612,OFF LAKESIDE DRIVE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1612  OFF LAKESIDE DRIVE
2112,LegalConstruct,1659  OFF LAKESIDE DR,1659,OFF LAKESIDE DR,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1659  OFF LAKESIDE DR
2113,LegalConstruct,1930 OFF LAKESIDE,1930,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1930 OFF LAKESIDE
2114,LegalConstruct,1668  OFF LAKESIDE,1668,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1668  OFF LAKESIDE
2115,AggregateHousehold,1649 OFF LAKESIDE,1649,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1649 OFF LAKESIDE
2116,AggregateHousehold,1674 OFF LAKESIDE,1674,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1674 OFF LAKESIDE
2117,AggregateHousehold,1662 OFF LAKESIDE,1662,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1662 OFF LAKESIDE
2118,LegalConstruct,1675 OFF LAKESIDE,1675,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1675 OFF LAKESIDE
2119,AggregateHousehold,1648 OFF LAKESIDE,1648,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1648 OFF LAKESIDE
2120,Individual,1611  OFF LAKESIDE,1611,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1611  OFF LAKESIDE
2121,AggregateHousehold,1355  OFF LAKESIDE,1355,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1355  OFF LAKESIDE
2122,AggregateHousehold,1446 OFF LAKESIDE,1446,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1446 OFF LAKESIDE
2123,AggregateHousehold,1344  OFF LAKESIDE,1344,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1344  OFF LAKESIDE
2124,LegalConstruct,1356  OFF LAKESIDE,1356,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1356  OFF LAKESIDE
2125,AggregateHousehold,1610 OFF LAKESIDE,1610,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1610 OFF LAKESIDE
2126,LegalConstruct,1223  OFF LAKESIDE,1223,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1223  OFF LAKESIDE
2127,LegalConstruct,1084  OFF LAKESIDE,1084,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1084  OFF LAKESIDE
2128,LegalConstruct,1085  OFF LAKESIDE,1085,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1085  OFF LAKESIDE
2129,LegalConstruct,974 OFF LAKESIDE,974,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,974 OFF LAKESIDE
2130,AggregateHousehold,782  OFF LAKESIDE,782,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,782  OFF LAKESIDE
2131,Individual,802 OFF LAKESIDE,802,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,802 OFF LAKESIDE
2132,LegalConstruct,968  OFF LAKESIDE,968,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,968  OFF LAKESIDE
2133,Individual,779  OFF LAKESIDE,779,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,779  OFF LAKESIDE
2134,LegalConstruct,1007  OFF LAKESIDE,1007,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,1007  OFF LAKESIDE
2135,AggregateHousehold,775 OFF LAKESIDE,775,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,775 OFF LAKESIDE
2136,AggregateHousehold,774  OFF LAKESIDE,774,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,774  OFF LAKESIDE
2137,AggregateHousehold,765  OFF LAKESIDE,765,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,765  OFF LAKESIDE
2138,AggregateHousehold,766  OFF LAKESIDE,766,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,766  OFF LAKESIDE
2139,Individual,773  OFF LAKESIDE,773,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,773  OFF LAKESIDE
2140,LegalConstruct,769  OFF LAKESIDE,769,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,769  OFF LAKESIDE
2141,AggregateHousehold,772  OFF LAKESIDE,772,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,772  OFF LAKESIDE
2142,Business,767  OFF LAKESIDE,767,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,767  OFF LAKESIDE
2143,LegalConstruct,OFF LAKESIDE,NOT PARSED,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF LAKESIDE
2144,Business,OFF LAKESIDE,NOT PARSED,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF LAKESIDE
2145,Individual,762 OFF LAKESIDE,762,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,762 OFF LAKESIDE
2146,AggregateHousehold,OFF LAKESIDE,NOT PARSED,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF LAKESIDE
2147,LegalConstruct,OFF LAKESIDE,NOT PARSED,OFF LAKESIDE,NOT PARSED,NOT PARSED,NOT PARSED,Block Island,RI,02807,OFF LAKESIDE
